FIPS State-County Code,Period,Year,Beneficiaries (percent of adult population)
35023,1,2008,4.320876901
35025,1,2008,4.088471987
35027,1,2008,5.135189301
35028,1,2008,1.308771398
35029,1,2008,6.430353712
35031,1,2008,3.216993317
35033,1,2008,9.811490992
35035,1,2008,3.915568391
35037,1,2008,7.634192963
35039,1,2008,8.009569055
35041,1,2008,4.160842276
35043,1,2008,3.980650635
35045,1,2008,3.477795613
35047,1,2008,8.206036548
35049,1,2008,3.264985502
35051,1,2008,8.592033123
35053,1,2008,5.622733311
35055,1,2008,6.75236376
35057,1,2008,5.905862146
35059,1,2008,4.898756181
35061,1,2008,4.656805798
36001,1,2008,3.723903503
36003,1,2008,5.919982966
36005,1,2008,2.521872732
36007,1,2008,5.567502982
36009,1,2008,5.334199426
36011,1,2008,4.935325067
36013,1,2008,5.415058138
36015,1,2008,6.620271287
36017,1,2008,5.732155386
36019,1,2008,5.680135199
36021,1,2008,4.624172007
36023,1,2008,4.901713565
36025,1,2008,5.069384571
36027,1,2008,3.957432136
36029,1,2008,5.060624698
36031,1,2008,5.044870593
36033,1,2008,5.336862511
36035,1,2008,7.147993998
36037,1,2008,4.904098883
36039,1,2008,5.907660929
36041,1,2008,3.784165019
36043,1,2008,5.109593127
36045,1,2008,4.657012509
36047,1,2008,2.113467591
36049,1,2008,4.166518446
36051,1,2008,4.18760469
36053,1,2008,5.016705772
36055,1,2008,4.512633992
36057,1,2008,5.708601362
36059,1,2008,2.902387833
36061,1,2008,1.823734471
36063,1,2008,5.650236069
36065,1,2008,6.055376665
36067,1,2008,4.711492549
36069,1,2008,4.566108007
36071,1,2008,3.796511942
36073,1,2008,5.536196724
36075,1,2008,6.119905272
36077,1,2008,5.253993588
36079,1,2008,3.216187869
36081,1,2008,2.300256561
36083,1,2008,4.529916219
36085,1,2008,4.772423746
36087,1,2008,2.810228238
36091,1,2008,3.412225933
36093,1,2008,4.766090852
36095,1,2008,5.433423936
36097,1,2008,6.812189604
36099,1,2008,4.641611423
36101,1,2008,6.284495105
36089,1,2008,6.171478951
36103,1,2008,3.576853633
36105,1,2008,5.809396995
36107,1,2008,5.390979817
36109,1,2008,2.618079612
36111,1,2008,4.996493438
36113,1,2008,5.465958658
36115,1,2008,5.607430628
36117,1,2008,4.939843823
36119,1,2008,2.522733231
36121,1,2008,4.600328993
36123,1,2008,5.20675806
37001,1,2008,5.014497144
37003,1,2008,4.711249286
37005,1,2008,7.8125689
37007,1,2008,7.935054918
37009,1,2008,6.468420587
37011,1,2008,5.427039463
37013,1,2008,8.23685955
37015,1,2008,10.48247986
37017,1,2008,8.240549223
37019,1,2008,6.501403232
37021,1,2008,5.424557894
37023,1,2008,5.997954118
37025,1,2008,4.343602294
37027,1,2008,6.455953928
37029,1,2008,4.491509124
37031,1,2008,4.408636304
37033,1,2008,5.62845276
37035,1,2008,4.81941521
37037,1,2008,3.103029499
37039,1,2008,8.03478931
37041,1,2008,4.906119869
37043,1,2008,7.55847654
37045,1,2008,7.472594001
37047,1,2008,9.092161525
37049,1,2008,5.230646816
37051,1,2008,4.781469151
37053,1,2008,6.246390215
37055,1,2008,0.157046764
37057,1,2008,5.152625886
37059,1,2008,4.80387995
37061,1,2008,6.832840738
37063,1,2008,3.381209722
37065,1,2008,7.878202694
37067,1,2008,4.185164632
37069,1,2008,5.234998491
37071,1,2008,6.303178088
37073,1,2008,5.434722146
37075,1,2008,8.01619853
37077,1,2008,5.412124773
37079,1,2008,5.226803497
37081,1,2008,3.993088065
37083,1,2008,8.489228064
37085,1,2008,5.122915882
37087,1,2008,6.668168186
37089,1,2008,6.026371148
37091,1,2008,8.849361248
37093,1,2008,7.336675269
37095,1,2008,3.231046107
37097,1,2008,4.610655738
37099,1,2008,4.688115088
37101,1,2008,4.525044886
37103,1,2008,7.301992399
37105,1,2008,4.612053911
37107,1,2008,6.920793088
37109,1,2008,5.525202975
37113,1,2008,5.916732997
37115,1,2008,6.904037149
37117,1,2008,8.573217377
37111,1,2008,8.090701268
37119,1,2008,2.612910793
37121,1,2008,7.342313872
37123,1,2008,7.604612389
37125,1,2008,5.13004364
37127,1,2008,6.827630676
37129,1,2008,3.895270171
37131,1,2008,9.207010841
37133,1,2008,3.137265742
37135,1,2008,2.20535845
37137,1,2008,5.162862428
37139,1,2008,4.219324543
37141,1,2008,6.27115502
37143,1,2008,5.086405671
37145,1,2008,7.730322774
37147,1,2008,4.951650875
37149,1,2008,5.47892177
37151,1,2008,4.591316177
37153,1,2008,8.987829233
37155,1,2008,7.870347051
37157,1,2008,7.724396365
37159,1,2008,5.42106304
37161,1,2008,8.259336268
37163,1,2008,6.148518178
37165,1,2008,9.326238044
37167,1,2008,6.448458736
37169,1,2008,5.981860313
37171,1,2008,7.545214931
37173,1,2008,7.439605227
37175,1,2008,5.711420983
37177,1,2008,3.889274683
37179,1,2008,2.718778616
37181,1,2008,8.290663878
37183,1,2008,2.550382732
37185,1,2008,9.893874974
37187,1,2008,5.829996232
37189,1,2008,2.663335557
37191,1,2008,5.622956774
37193,1,2008,6.892159468
37195,1,2008,6.947062018
37197,1,2008,5.939972732
37199,1,2008,7.388253288
38001,1,2008,5.85657292
38003,1,2008,3.482975641
38005,1,2008,3.40285105
38007,1,2008,0.950513962
38009,1,2008,2.838060053
38011,1,2008,2.342235111
38013,1,2008,2.087825057
38015,1,2008,3.495738094
38017,1,2008,2.574218055
38019,1,2008,2.452595295
38021,1,2008,2.532940014
38023,1,2008,2.216958014
38025,1,2008,2.578279858
38027,1,2008,3.636213139
38029,1,2008,2.702610084
38031,1,2008,3.151644273
38033,1,2008,3.070310909
38035,1,2008,2.506355247
38037,1,2008,2.970128056
38039,1,2008,2.316815213
38041,1,2008,2.796572297
38043,1,2008,2.550636078
38045,1,2008,2.520097975
38047,1,2008,3.041805973
38049,1,2008,3.257623471
38051,1,2008,1.840903843
38053,1,2008,1.911868172
38055,1,2008,3.687397832
38057,1,2008,2.635346928
38059,1,2008,4.201185547
38061,1,2008,3.647503819
38063,1,2008,2.684257556
38065,1,2008,2.451061293
38067,1,2008,2.591359264
38069,1,2008,2.336251311
38071,1,2008,4.078915041
38073,1,2008,2.940045782
38075,1,2008,2.98854723
38077,1,2008,2.734367583
38079,1,2008,4.393671506
38081,1,2008,3.548222896
38083,1,2008,1.825160569
38085,1,2008,3.546295913
38087,1,2008,1.100595048
38089,1,2008,3.764417926
38091,1,2008,4.076521195
38093,1,2008,4.617477974
38095,1,2008,2.218071823
38097,1,2008,1.900325846
38099,1,2008,2.724362523
38101,1,2008,2.893025481
38103,1,2008,3.393970608
38105,1,2008,3.757157781
39001,1,2008,7.004023417
39003,1,2008,4.462497909
39005,1,2008,2.952762147
39007,1,2008,5.396523672
39009,1,2008,3.172217552
39011,1,2008,3.052302813
39013,1,2008,3.803353043
39015,1,2008,4.471019566
39017,1,2008,3.661565193
39019,1,2008,4.544790374
39021,1,2008,4.336734634
39023,1,2008,4.559155662
39025,1,2008,3.889654807
39027,1,2008,4.801990288
39029,1,2008,4.543123031
39031,1,2008,4.253463961
39033,1,2008,2.825554547
39035,1,2008,3.82975124
39037,1,2008,3.748514256
39039,1,2008,4.88972191
39041,1,2008,1.744427523
39043,1,2008,4.275117198
39045,1,2008,3.287680195
39047,1,2008,4.866631822
39049,1,2008,3.193764189
39051,1,2008,2.467109459
39053,1,2008,5.994725762
39055,1,2008,1.922424488
39057,1,2008,3.592366101
39059,1,2008,5.177184235
39061,1,2008,3.555278666
39063,1,2008,3.098495623
39065,1,2008,3.832751186
39067,1,2008,5.752782297
39069,1,2008,3.622383223
39071,1,2008,6.101383893
39073,1,2008,5.078364265
39075,1,2008,2.215145201
39077,1,2008,4.081197908
39079,1,2008,7.499852619
39081,1,2008,5.085779314
39083,1,2008,4.124184337
39085,1,2008,3.147788613
39087,1,2008,5.102864362
39089,1,2008,3.68224566
39091,1,2008,3.701330218
39093,1,2008,3.412614728
39095,1,2008,4.571317217
39097,1,2008,3.813459156
39099,1,2008,4.430238083
39101,1,2008,5.259343768
39103,1,2008,2.225088095
39105,1,2008,5.671303187
39107,1,2008,3.209749884
39109,1,2008,3.800711103
39111,1,2008,4.727378357
39113,1,2008,4.117373809
39115,1,2008,4.425236255
39117,1,2008,6.560758662
39119,1,2008,5.682113134
39121,1,2008,3.324020181
39123,1,2008,3.831358467
39125,1,2008,4.647095848
39127,1,2008,7.100191238
39129,1,2008,3.809626482
39131,1,2008,5.183945662
39133,1,2008,2.951284761
39135,1,2008,4.217013944
39137,1,2008,2.303478792
39139,1,2008,4.496509289
39141,1,2008,4.970511136
39143,1,2008,3.87301024
39145,1,2008,7.124573993
39147,1,2008,5.091398153
39149,1,2008,3.65812281
39151,1,2008,3.71290518
39153,1,2008,3.557175339
39155,1,2008,4.519126623
39157,1,2008,3.986040543
39159,1,2008,2.604646403
39161,1,2008,3.577204032
39163,1,2008,4.618291297
39165,1,2008,2.27300371
39167,1,2008,5.633180356
39169,1,2008,3.434095355
39171,1,2008,4.007300539
39173,1,2008,2.674037276
39175,1,2008,3.538114253
40001,1,2008,8.837739769
40003,1,2008,3.498882417
40005,1,2008,5.538722924
40007,1,2008,2.244337236
40009,1,2008,4.987626253
40011,1,2008,3.978597833
40013,1,2008,6.61327992
40015,1,2008,5.60766395
40017,1,2008,3.21040438
40019,1,2008,6.396505533
40021,1,2008,6.539611145
40023,1,2008,8.378340044
40025,1,2008,2.87071575
40027,1,2008,3.125102594
40029,1,2008,6.633117658
40031,1,2008,4.38813654
40033,1,2008,5.243472794
40035,1,2008,6.948783136
40037,1,2008,5.445156901
40039,1,2008,4.100298969
40041,1,2008,7.157260183
40043,1,2008,6.062375329
40045,1,2008,4.435103668
40047,1,2008,5.187899784
40049,1,2008,5.967606208
40051,1,2008,5.625853758
40053,1,2008,4.471303494
40055,1,2008,5.84865209
40057,1,2008,5.655683141
40059,1,2008,2.998243905
40061,1,2008,9.313156887
40063,1,2008,5.689912494
40065,1,2008,2.967857439
40067,1,2008,7.75623373
40069,1,2008,7.984809698
40071,1,2008,5.125424332
40073,1,2008,3.598484285
40075,1,2008,6.767144681
40077,1,2008,5.402666519
40079,1,2008,8.82721458
40081,1,2008,5.439632005
40083,1,2008,3.399420559
40085,1,2008,6.484352954
40093,1,2008,3.810923243
40095,1,2008,7.080527169
40097,1,2008,6.726036246
40087,1,2008,3.008931856
40089,1,2008,7.520136442
40091,1,2008,9.300907049
40099,1,2008,6.463366688
40101,1,2008,7.733070878
40103,1,2008,5.533363098
40105,1,2008,5.451332309
40107,1,2008,6.135670838
40109,1,2008,4.197143958
40111,1,2008,7.36249153
40113,1,2008,4.758495548
40115,1,2008,6.112308963
40117,1,2008,5.597597035
40119,1,2008,3.865369565
40121,1,2008,6.348726914
40123,1,2008,5.826015854
40125,1,2008,5.812551916
40127,1,2008,7.878925486
40129,1,2008,3.685034681
40131,1,2008,3.856200662
40133,1,2008,6.382149839
40135,1,2008,9.286565762
40137,1,2008,6.645981881
40139,1,2008,2.28802018
40141,1,2008,5.041956548
40143,1,2008,4.103325972
40145,1,2008,4.074136527
40147,1,2008,5.333486885
40149,1,2008,4.473904675
40151,1,2008,2.711661691
40153,1,2008,4.532663506
41001,1,2008,5.7116484
41003,1,2008,2.218513662
41005,1,2008,2.702112181
41007,1,2008,3.359913181
41009,1,2008,4.853036369
41011,1,2008,6.114660888
41013,1,2008,6.252777918
41015,1,2008,5.807022041
41017,1,2008,3.160916666
41019,1,2008,6.175264374
41021,1,2008,4.067940464
41023,1,2008,4.02438858
41025,1,2008,5.439400999
41027,1,2008,2.747295433
41029,1,2008,4.287503613
41031,1,2008,3.359682091
41033,1,2008,6.244075974
41035,1,2008,5.586381125
41037,1,2008,4.920136562
41039,1,2008,4.117457044
41041,1,2008,1.635372859
41043,1,2008,5.005006459
41045,1,2008,3.747826594
41047,1,2008,3.393570517
41049,1,2008,3.824961597
41051,1,2008,3.101118896
41053,1,2008,3.368203219
41055,1,2008,3.624777237
41057,1,2008,3.778772023
41059,1,2008,6.196052331
41061,1,2008,4.520410459
41063,1,2008,4.225590299
41065,1,2008,4.714015385
41067,1,2008,2.091538418
41069,1,2008,4.529721769
41071,1,2008,3.002358093
42001,1,2008,3.156778961
42003,1,2008,4.204112155
42005,1,2008,5.177743355
42007,1,2008,5.042245815
42009,1,2008,4.531182442
42011,1,2008,3.927775123
42013,1,2008,5.470018758
42015,1,2008,5.80383364
42017,1,2008,3.189625311
42019,1,2008,4.09857532
42021,1,2008,5.69138323
42023,1,2008,6.619642297
42025,1,2008,6.882764279
42027,1,2008,2.385315901
42029,1,2008,2.300682929
42031,1,2008,4.774638988
42033,1,2008,5.386120353
42035,1,2008,4.935114742
42037,1,2008,5.385475492
42039,1,2008,6.374473874
42041,1,2008,2.824236986
42043,1,2008,4.06529411
42045,1,2008,3.497574005
42047,1,2008,5.756432842
42049,1,2008,4.513430825
42051,1,2008,6.538737324
42053,1,2008,7.902557913
42055,1,2008,3.98146663
42057,1,2008,5.331470963
42059,1,2008,5.583144126
42061,1,2008,5.407191904
42063,1,2008,4.443943236
42065,1,2008,5.798703831
42067,1,2008,4.504019707
42069,1,2008,6.198257022
42071,1,2008,3.742841672
42073,1,2008,6.150320957
42075,1,2008,4.828650421
42077,1,2008,4.021653555
42079,1,2008,5.63555452
42081,1,2008,4.94756655
42083,1,2008,6.4088459
42085,1,2008,6.165871829
42087,1,2008,5.648913652
42089,1,2008,4.708210056
42091,1,2008,2.636357034
42093,1,2008,5.797900923
42095,1,2008,4.226397096
42097,1,2008,5.955034631
42099,1,2008,4.338467424
42101,1,2008,5.043285853
42103,1,2008,6.238909603
42105,1,2008,6.367492386
42107,1,2008,6.065571967
42109,1,2008,4.363129345
42111,1,2008,5.160928414
42113,1,2008,5.902367098
42115,1,2008,4.921430382
42117,1,2008,6.262624806
42119,1,2008,3.06748987
42121,1,2008,6.51256468
42123,1,2008,5.569063566
42125,1,2008,4.950336255
42127,1,2008,5.076948728
42129,1,2008,5.006536064
42131,1,2008,4.60263138
42133,1,2008,3.957241621
44001,1,2008,6.211759819
44003,1,2008,5.263543661
44005,1,2008,8.768026139
44007,1,2008,5.040597243
44009,1,2008,3.134104875
45001,1,2008,5.821390063
45003,1,2008,5.128864048
45005,1,2008,6.085946366
45007,1,2008,6.380448672
45009,1,2008,5.663894164
45011,1,2008,6.781084297
45013,1,2008,3.377723081
45015,1,2008,3.345335217
45017,1,2008,4.104936466
45019,1,2008,3.704306586
45021,1,2008,8.154584413
45023,1,2008,7.587555543
45025,1,2008,6.59889385
45027,1,2008,6.876538428
45029,1,2008,5.501972796
45031,1,2008,6.108199175
45033,1,2008,7.542092965
45035,1,2008,5.159561973
45037,1,2008,4.595296224
45039,1,2008,6.253207486
45041,1,2008,6.420173828
45043,1,2008,6.411850421
45045,1,2008,4.860351239
45047,1,2008,5.870114345
45049,1,2008,6.617542965
45051,1,2008,5.189831086
45053,1,2008,3.234402108
45055,1,2008,6.78282202
45057,1,2008,5.714855222
45059,1,2008,7.587254612
45061,1,2008,3.864701717
45063,1,2008,3.6047649
45067,1,2008,7.193592239
45069,1,2008,8.095663801
45065,1,2008,6.661345157
45071,1,2008,6.624679808
45073,1,2008,7.064857023
45075,1,2008,6.15350042
45077,1,2008,6.28853357
45079,1,2008,3.27282155
45081,1,2008,3.287804612
45083,1,2008,7.36016262
45085,1,2008,5.675258151
45087,1,2008,10.78657286
45089,1,2008,9.779728526
45091,1,2008,3.75229168
46003,1,2008,2.272261588
46005,1,2008,4.378243649
46007,1,2008,2.171726314
46009,1,2008,3.588839484
46011,1,2008,2.180928033
46013,1,2008,3.599393551
46015,1,2008,4.047892724
46017,1,2008,3.419094772
46019,1,2008,5.310336542
46021,1,2008,3.137313301
46023,1,2008,2.693872625
46025,1,2008,2.208106843
46027,1,2008,1.696628907
46029,1,2008,3.72540514
46031,1,2008,5.775781759
46033,1,2008,5.808667518
46035,1,2008,4.819486146
46037,1,2008,3.86518531
46039,1,2008,2.773454681
46041,1,2008,0.722060511
46043,1,2008,2.260592458
46045,1,2008,1.919999672
46047,1,2008,8.331467239
46049,1,2008,1.764687031
46051,1,2008,4.027679741
46053,1,2008,2.718794931
46055,1,2008,2.356725245
46057,1,2008,2.401921874
46059,1,2008,1.992223158
46061,1,2008,4.426388958
46063,1,2008,2.549725382
46065,1,2008,3.003804651
46067,1,2008,2.688831067
46069,1,2008,1.55884127
46071,1,2008,2.943862139
46073,1,2008,2.02987225
46075,1,2008,2.168026694
46077,1,2008,3.432726106
46079,1,2008,3.245415375
46081,1,2008,3.761266942
46083,1,2008,2.105364549
46085,1,2008,2.675755554
46091,1,2008,3.257437218
46087,1,2008,3.279899586
46089,1,2008,3.528865866
46093,1,2008,4.053646441
46095,1,2008,3.312527349
46097,1,2008,3.172127908
46099,1,2008,2.976621534
46101,1,2008,2.648201823
46103,1,2008,4.441060149
46105,1,2008,0.769426638
46107,1,2008,1.921678532
46109,1,2008,3.255419427
46111,1,2008,3.246852128
46113,1,2008,3.113091086
46115,1,2008,3.874543095
46117,1,2008,3.133548713
46119,1,2008,1.674946672
46121,1,2008,2.572994422
46123,1,2008,3.106691121
46125,1,2008,2.298783853
46127,1,2008,3.545911122
46129,1,2008,0.935651416
46135,1,2008,3.424717609
46137,1,2008,6.505246618
47001,1,2008,6.2966309
47003,1,2008,5.000757258
47005,1,2008,8.957426602
47007,1,2008,7.984320481
47009,1,2008,4.845100629
47011,1,2008,5.974823894
47013,1,2008,11.09266337
47015,1,2008,5.299924262
47017,1,2008,8.226345452
47019,1,2008,7.485754583
47021,1,2008,4.427532894
47023,1,2008,5.386445557
47025,1,2008,12.8339581
47027,1,2008,8.714475107
47029,1,2008,9.296679676
47031,1,2008,6.419816966
47033,1,2008,6.477887764
47035,1,2008,6.417803592
47037,1,2008,3.424355004
47039,1,2008,6.433819786
47041,1,2008,7.759542084
47043,1,2008,4.917820213
47045,1,2008,7.206016117
47047,1,2008,5.562454638
47049,1,2008,11.02617647
47051,1,2008,5.668914824
47053,1,2008,7.213675476
47055,1,2008,6.316181759
47057,1,2008,8.676204586
47059,1,2008,8.314730625
47061,1,2008,9.093992531
47063,1,2008,7.11608193
47065,1,2008,4.597521829
47067,1,2008,10.66232787
47069,1,2008,7.336774541
47071,1,2008,7.90930187
47073,1,2008,9.134548593
47075,1,2008,5.188038368
47077,1,2008,7.62204208
47079,1,2008,7.952249566
47081,1,2008,7.32155168
47083,1,2008,7.571144355
47085,1,2008,6.277274585
47087,1,2008,7.231624741
47089,1,2008,6.853557903
47091,1,2008,10.76427973
47093,1,2008,4.257409525
47095,1,2008,6.734636702
47097,1,2008,6.349452183
47099,1,2008,7.488687924
47101,1,2008,6.972772002
47103,1,2008,5.364854836
47105,1,2008,6.457276228
47111,1,2008,6.59408784
47113,1,2008,5.41697955
47115,1,2008,7.451165276
47117,1,2008,5.466945892
47119,1,2008,4.616909161
47107,1,2008,6.848912446
47109,1,2008,10.57363804
47121,1,2008,12.46949836
47123,1,2008,7.729376081
47125,1,2008,3.511538664
47127,1,2008,2.712458242
47129,1,2008,11.912294
47131,1,2008,7.252855195
47133,1,2008,7.365404969
47135,1,2008,8.021135981
47137,1,2008,9.883821241
47139,1,2008,9.401111587
47141,1,2008,7.372605648
47143,1,2008,6.842265645
47145,1,2008,6.160416596
47147,1,2008,4.546703145
47149,1,2008,3.105322443
47151,1,2008,10.42483365
47153,1,2008,8.753483765
47155,1,2008,6.584498827
47157,1,2008,3.890696298
47159,1,2008,5.47646694
47161,1,2008,7.024126
47163,1,2008,8.127634612
47165,1,2008,4.020125301
47167,1,2008,4.185103645
47169,1,2008,7.68079023
47171,1,2008,9.089855764
47173,1,2008,7.302136954
47175,1,2008,5.824697572
47177,1,2008,6.984066272
47179,1,2008,6.742955902
47181,1,2008,7.781296549
47183,1,2008,5.535290552
47185,1,2008,7.973678382
47187,1,2008,1.474616468
47189,1,2008,3.463942389
48001,1,2008,4.62695222
48003,1,2008,4.611974213
48005,1,2008,5.56496826
48009,1,2008,2.512983023
48011,1,2008,3.290896943
48013,1,2008,5.258137405
48015,1,2008,3.260147226
48017,1,2008,3.25370002
48019,1,2008,5.482782156
48021,1,2008,4.611234882
48023,1,2008,5.436742118
48025,1,2008,3.384929486
48027,1,2008,3.616693262
48029,1,2008,3.940602139
48031,1,2008,8.057631478
48033,1,2008,2.315643515
48035,1,2008,4.988906601
48037,1,2008,5.872893628
48039,1,2008,2.667166156
48041,1,2008,1.6737846
48043,1,2008,3.334497041
48045,1,2008,2.960277224
48047,1,2008,5.367926299
48049,1,2008,5.75696882
48051,1,2008,4.440726524
48053,1,2008,3.718576487
48055,1,2008,4.407147137
48057,1,2008,0.538695233
48059,1,2008,4.329273011
48061,1,2008,2.1094188
48063,1,2008,6.454320241
48065,1,2008,2.169637325
48067,1,2008,6.980814169
48069,1,2008,2.453015266
48071,1,2008,3.094804381
48073,1,2008,6.576936175
48075,1,2008,4.481728853
48077,1,2008,3.834388013
48079,1,2008,4.553961083
48081,1,2008,4.391429803
48083,1,2008,4.953432271
48085,1,2008,1.393391917
48087,1,2008,3.858210967
48089,1,2008,3.796846985
48091,1,2008,3.840143912
48093,1,2008,3.983285074
48095,1,2008,2.977625357
48097,1,2008,3.5108423
48099,1,2008,2.782158253
48101,1,2008,4.433914837
48103,1,2008,3.171232071
48105,1,2008,2.881105897
48107,1,2008,4.045398473
48109,1,2008,4.259377943
48111,1,2008,3.834364541
48113,1,2008,2.779844611
48115,1,2008,3.884388047
48117,1,2008,3.284541736
48119,1,2008,6.293716191
48121,1,2008,1.674055792
48125,1,2008,4.208405416
48127,1,2008,4.551442589
48129,1,2008,4.616639986
48131,1,2008,4.597615149
48133,1,2008,5.000469159
48135,1,2008,3.95480226
48137,1,2008,4.316068015
48139,1,2008,3.48812095
48141,1,2008,3.576697865
48143,1,2008,3.115981977
48145,1,2008,5.419294844
48147,1,2008,5.56319837
48149,1,2008,3.522066829
48151,1,2008,3.269327054
48153,1,2008,3.221234748
48155,1,2008,5.202778776
48157,1,2008,2.192881613
48159,1,2008,4.668419456
48161,1,2008,4.247570827
48163,1,2008,3.907881881
48165,1,2008,2.802617369
48167,1,2008,2.50391407
48169,1,2008,4.037466515
48171,1,2008,2.767595235
48173,1,2008,0.599879304
48175,1,2008,3.108093139
48177,1,2008,4.430617254
48179,1,2008,4.156684635
48181,1,2008,5.421979323
48183,1,2008,3.599852009
48185,1,2008,4.257713958
48187,1,2008,3.318551239
48189,1,2008,3.688203965
48191,1,2008,4.673105739
48193,1,2008,5.271133397
48195,1,2008,2.304024756
48197,1,2008,4.385534908
48199,1,2008,4.986247636
48201,1,2008,2.502997816
48203,1,2008,6.817416902
48205,1,2008,0.319138927
48207,1,2008,4.013880984
48209,1,2008,2.373429325
48211,1,2008,2.637169608
48213,1,2008,7.088275625
48215,1,2008,3.059885438
48217,1,2008,5.414753723
48219,1,2008,3.935719158
48221,1,2008,4.649347401
48223,1,2008,5.42385295
48225,1,2008,5.133708255
48227,1,2008,4.741472254
48229,1,2008,2.778232398
48231,1,2008,5.230107163
48233,1,2008,4.59258123
48235,1,2008,3.811615842
48237,1,2008,2.714441966
48239,1,2008,4.042876176
48241,1,2008,6.97999647
48243,1,2008,4.210447667
48245,1,2008,4.719381099
48247,1,2008,4.451001264
48249,1,2008,4.621847464
48251,1,2008,3.671768637
48253,1,2008,3.036497393
48255,1,2008,3.856600587
48257,1,2008,2.781221255
48259,1,2008,2.426114246
48261,1,2008,2.026795041
48263,1,2008,1.837164065
48265,1,2008,4.855391223
48267,1,2008,7.174764616
48269,1,2008,2.513473475
48271,1,2008,4.517002902
48273,1,2008,3.060235081
48275,1,2008,3.968946386
48277,1,2008,6.254868724
48279,1,2008,4.193820693
48281,1,2008,4.751168348
48283,1,2008,4.192161756
48285,1,2008,5.686631211
48287,1,2008,3.456740495
48289,1,2008,6.195363836
48291,1,2008,4.236597375
48293,1,2008,5.864728472
48295,1,2008,3.469187085
48297,1,2008,3.675336933
48299,1,2008,6.061817527
48301,1,2008,0
48303,1,2008,3.481160427
48305,1,2008,3.002881429
48313,1,2008,3.26306376
48315,1,2008,7.866031704
48317,1,2008,3.910552441
48319,1,2008,4.287644435
48321,1,2008,3.489973955
48323,1,2008,4.195592031
48307,1,2008,5.346292747
48309,1,2008,4.51159671
48311,1,2008,1.866309878
48325,1,2008,3.945932458
48327,1,2008,3.932573384
48329,1,2008,2.922829704
48331,1,2008,4.164219609
48333,1,2008,4.287133196
48335,1,2008,3.335047982
48337,1,2008,6.020432481
48339,1,2008,2.891034271
48341,1,2008,2.195620687
48343,1,2008,5.514486694
48345,1,2008,3.763055451
48347,1,2008,4.995008969
48349,1,2008,5.47444574
48351,1,2008,6.230567709
48353,1,2008,4.543122167
48355,1,2008,3.040402297
48357,1,2008,2.256491858
48359,1,2008,1.617583129
48361,1,2008,5.54104952
48363,1,2008,4.203521945
48365,1,2008,5.65625307
48367,1,2008,2.598738781
48369,1,2008,2.117139605
48371,1,2008,2.964970551
48373,1,2008,7.662924574
48375,1,2008,4.080076801
48377,1,2008,3.932010724
48379,1,2008,8.155816247
48381,1,2008,2.540225858
48383,1,2008,3.296939851
48385,1,2008,6.678635152
48387,1,2008,7.083127932
48389,1,2008,3.986667606
48391,1,2008,4.562549543
48393,1,2008,0.997059273
48395,1,2008,4.429823346
48397,1,2008,2.296072214
48399,1,2008,5.283976841
48401,1,2008,6.146519105
48403,1,2008,9.512960176
48405,1,2008,7.951881574
48407,1,2008,4.39252499
48409,1,2008,4.068868083
48411,1,2008,2.932733798
48413,1,2008,3.448570576
48415,1,2008,3.51991177
48417,1,2008,4.060910213
48419,1,2008,7.182454925
48421,1,2008,3.050816282
48423,1,2008,4.043115553
48425,1,2008,3.448716691
48427,1,2008,4.385903933
48429,1,2008,4.077504488
48431,1,2008,3.028007617
48433,1,2008,2.329921769
48435,1,2008,2.482933351
48437,1,2008,3.058103524
48439,1,2008,2.523321784
48441,1,2008,3.864057779
48443,1,2008,3.907889482
48445,1,2008,4.34343897
48447,1,2008,3.410709543
48449,1,2008,3.780401612
48451,1,2008,4.063083973
48453,1,2008,2.075773157
48455,1,2008,7.038794958
48457,1,2008,7.408121523
48459,1,2008,4.1804834
48461,1,2008,4.956712534
48463,1,2008,4.252191679
48465,1,2008,2.835920224
48467,1,2008,5.139866264
48469,1,2008,4.517588894
48471,1,2008,2.438905611
48473,1,2008,1.74229089
48475,1,2008,4.878295736
48477,1,2008,3.251979158
48479,1,2008,2.374890015
48481,1,2008,3.696538375
48483,1,2008,4.013373228
48485,1,2008,4.660280357
48487,1,2008,6.95349488
48489,1,2008,3.469894559
48491,1,2008,1.938926795
48493,1,2008,5.049239318
48495,1,2008,4.3575061
48497,1,2008,3.758168387
48499,1,2008,6.481522492
48501,1,2008,3.174571158
48503,1,2008,5.558887182
48505,1,2008,3.514885582
48507,1,2008,5.263624926
49001,1,2008,3.153179075
49003,1,2008,2.384602975
49005,1,2008,1.562943712
49007,1,2008,5.257426073
49009,1,2008,3.090584889
49011,1,2008,1.790662488
49013,1,2008,3.859364328
49015,1,2008,3.601122445
49017,1,2008,2.427792246
49019,1,2008,3.435809796
49021,1,2008,3.462828369
49023,1,2008,3.036517371
49025,1,2008,3.467100405
49027,1,2008,2.561591422
49029,1,2008,1.09716718
49031,1,2008,4.239826442
49033,1,2008,2.051742062
49035,1,2008,2.363419483
49037,1,2008,1.92398351
49039,1,2008,3.118824356
49041,1,2008,3.444800894
49043,1,2008,1.147813846
49045,1,2008,2.864476236
49047,1,2008,2.452550409
49049,1,2008,1.510991191
49051,1,2008,2.383456323
49053,1,2008,3.172921199
49055,1,2008,2.426259242
49057,1,2008,2.915536896
50001,1,2008,3.425271878
